Date,Price,Volume,BS
2023-01-04 06:38:25,1250.21000,0.25000000,b
2023-01-04 06:39:47,1250.22000,5.10706070,b
2023-01-04 06:40:10,1250.69000,0.29225941,s
2023-01-04 06:40:10,1250.68000,0.25000000,s
2023-01-04 06:40:10,1250.58000,0.50000000,s
2023-01-04 06:40:10,1250.57000,0.50000000,s
2023-01-04 06:40:10,1250.57000,0.70525704,s
2023-01-04 06:47:18,1251.11000,0.25000000,b
2023-01-04 06:47:18,1251.12000,0.50000000,b
2023-01-04 06:47:18,1251.14000,0.50000000,b
2023-01-04 06:47:18,1251.16000,0.50000000,b
2023-01-04 06:47:18,1251.18000,0.50000000,b
2023-01-04 06:47:18,1251.20000,0.50000000,b
2023-01-04 06:47:18,1251.21000,0.50000000,b
2023-01-04 06:47:18,1251.26000,0.87184198,b
2023-01-04 06:47:18,1251.27000,5.00000000,b
2023-01-04 06:47:18,1251.35000,2.07970090,b
2023-01-04 06:47:18,1251.35000,0.02634634,b
2023-01-04 06:47:18,1251.35000,6.39095276,b
2023-01-04 06:47:18,1251.36000,10.00000000,b
2023-01-04 06:47:18,1251.39000,19.98540844,b
2023-01-04 06:47:18,1251.43000,35.87490099,b
2023-01-04 06:47:18,1251.43000,0.48019674,b
2023-01-04 06:47:18,1251.48000,2.20000000,b
2023-01-04 06:47:18,1251.67000,2.73297468,b
2023-01-04 06:47:18,1251.68000,0.83470836,b
2023-01-04 06:49:58,1251.39000,0.02270488,b
2023-01-04 06:52:08,1253.01000,0.31941035,b
2023-01-04 06:55:53,1252.67000,0.25000000,b
2023-01-04 06:55:53,1252.67000,0.89000000,b
2023-01-04 06:55:53,1252.79000,0.48019674,b
2023-01-04 06:55:53,1252.86000,0.50000000,b
2023-01-04 06:55:53,1252.86000,19.96188490,b
2023-01-04 06:55:53,1252.87000,0.50000000,b
2023-01-04 06:55:53,1252.88000,10.00000000,b
2023-01-04 06:58:13,1251.94000,0.03991792,b
2023-01-04 06:59:54,1251.92000,0.01602741,b
2023-01-04 07:01:47,1252.20000,0.25000000,b
2023-01-04 07:01:47,1252.21000,0.50000000,b
2023-01-04 07:01:47,1252.22000,0.50000000,b
2023-01-04 07:01:47,1252.23000,0.89000000,b
2023-01-04 07:01:47,1252.25000,0.48019674,b
2023-01-04 07:01:47,1252.26000,0.50000000,b
2023-01-04 07:01:47,1252.27000,0.50000000,b
2023-01-04 07:01:47,1252.28000,0.50000000,b
2023-01-04 07:01:47,1252.28000,0.97341443,b
2023-01-04 07:01:47,1252.30000,0.50000000,b
2023-01-04 07:01:47,1252.35000,0.50000000,b
2023-01-04 07:01:47,1252.39000,10.00000000,b
2023-01-04 07:01:47,1252.46000,13.70299539,b
2023-01-04 07:01:47,1252.50000,0.90231965,b
2023-01-04 07:01:47,1252.50000,0.80000000,b
2023-01-04 07:01:47,1252.50000,2.33678927,b
2023-01-04 07:01:47,1252.50000,2.00000000,b
2023-01-04 07:01:47,1252.50000,2.00000000,b
2023-01-04 07:01:47,1252.50000,0.45789108,b
2023-01-04 07:01:47,1252.51000,5.00000000,b
2023-01-04 07:01:47,1252.54000,5.81691533,b
2023-01-04 07:01:47,1252.54000,19.96697749,b
2023-01-04 07:03:16,1252.23000,0.02105336,b
2023-01-04 07:03:34,1251.91000,0.08223020,s
2023-01-04 07:04:59,1252.34000,0.10848155,s
2023-01-04 07:07:23,1252.53000,0.25000000,b
2023-01-04 07:07:23,1252.54000,0.48019674,b
2023-01-04 07:07:23,1252.81000,0.39370892,b
2023-01-04 07:07:23,1252.81000,0.09699219,b
2023-01-04 07:07:23,1252.81000,1.36961854,b
2023-01-04 07:07:23,1252.81000,0.01100000,b
2023-01-04 07:07:23,1252.81000,6.62568035,b
2023-01-04 07:07:23,1252.82000,19.96254734,b
2023-01-04 07:07:23,1252.89000,10.00000000,b
2023-01-04 07:07:23,1252.96000,22.48081642,b
2023-01-04 07:07:23,1253.04000,5.00000000,b
2023-01-04 07:07:23,1253.15000,0.83372745,b
2023-01-04 07:12:23,1253.08000,0.48019674,b
2023-01-04 07:12:23,1253.08000,0.25000000,b
2023-01-04 07:12:23,1253.38000,0.89000000,b
2023-01-04 07:12:23,1253.41000,19.95322791,b
2023-01-04 07:12:23,1253.41000,0.21368048,b
2023-01-04 07:12:23,1253.43000,17.96232961,b
2023-01-04 07:12:23,1253.47000,10.00000000,b
2023-01-04 07:12:23,1253.52000,0.54080223,b
2023-01-04 07:12:23,1253.59000,0.85641583,b
2023-01-04 07:12:23,1253.71000,5.00000000,b
2023-01-04 07:12:23,1253.82000,0.83335620,b
2023-01-04 07:13:36,1253.11000,0.25000000,b
2023-01-04 07:13:36,1253.12000,0.13000000,b
2023-01-04 07:13:36,1253.35000,0.48019674,b
2023-01-04 07:13:36,1253.37000,10.00000000,b
2023-01-04 07:13:36,1253.51000,3.74996106,b
2023-01-04 07:13:36,1253.52000,19.95143631,b
2023-01-04 07:13:36,1253.52000,8.00506605,b
2023-01-04 07:13:36,1253.56000,0.91727185,b
2023-01-04 07:16:12,1253.34000,0.01100000,s
2023-01-04 07:17:34,1252.96000,0.48019674,b
2023-01-04 07:17:34,1253.26000,19.95548031,b
2023-01-04 07:17:34,1253.29000,0.25000000,b
2023-01-04 07:17:34,1253.42000,10.00000000,b
2023-01-04 07:17:34,1253.42000,0.28441354,b
2023-01-04 07:17:34,1253.52000,0.58058758,b
2023-01-04 07:17:34,1253.53000,6.02272514,b
2023-01-04 07:17:34,1253.61000,0.89000000,b
2023-01-04 07:17:34,1253.79000,5.00000000,b
2023-01-04 07:17:34,1254.05000,0.83313706,b
2023-01-04 07:19:40,1253.07000,0.25000000,b
2023-01-04 07:19:40,1253.15000,0.48019674,b
2023-01-04 07:19:40,1253.21000,8.49700000,b
2023-01-04 07:19:40,1253.21000,0.22893603,b
2023-01-04 07:19:40,1253.22000,0.83301262,b
2023-01-04 07:19:40,1253.27000,19.95532814,b
2023-01-04 07:19:40,1253.30000,0.72632310,b
2023-01-04 07:19:40,1253.33000,10.00000000,b
2023-01-04 07:19:40,1253.36000,4.53128280,b
2023-01-04 07:19:40,1253.38000,0.52871382,b
2023-01-04 07:19:40,1253.55000,0.83342920,b
2023-01-04 07:19:40,1253.65000,5.00000000,b
2023-01-04 07:20:39,1252.71000,0.01100000,s
2023-01-04 07:20:46,1252.72000,0.48019674,b
2023-01-04 07:20:46,1252.72000,0.25000000,b
2023-01-04 07:20:46,1252.95000,0.78394291,b
2023-01-04 07:20:46,1253.02000,19.95938071,b
2023-01-04 07:20:46,1253.02000,0.23442745,b
2023-01-04 07:20:46,1253.13000,10.00000000,b
2023-01-04 07:20:46,1253.24000,8.49700000,b
2023-01-04 07:20:46,1253.42000,0.83357064,b
2023-01-04 07:20:46,1253.55000,5.00000000,b
2023-01-04 07:22:18,1253.12000,0.25000000,b
2023-01-04 07:22:18,1253.13000,0.48019674,b
2023-01-04 07:22:18,1253.25000,0.28215533,b
2023-01-04 07:22:18,1253.26000,10.00000000,b
2023-01-04 07:22:18,1253.34000,3.40917497,b
2023-01-04 07:22:18,1253.34000,19.95419378,b
2023-01-04 07:22:18,1253.38000,3.75057979,b
2023-01-04 07:24:51,1254.11000,0.25000000,b
2023-01-04 07:24:51,1254.11000,0.25000000,b
2023-01-04 07:24:56,1254.00000,0.25000000,b
2023-01-04 07:24:56,1254.01000,19.94366407,b
2023-01-04 07:24:56,1254.15000,0.22769317,b
2023-01-04 07:24:56,1254.16000,2.56494121,b
2023-01-04 07:24:56,1254.24000,0.89000000,b
2023-01-04 07:24:56,1254.28000,0.69343881,b
2023-01-04 07:24:56,1254.31000,8.49700000,b
2023-01-04 07:24:56,1254.32000,3.74811988,b
2023-01-04 07:30:11,1255.00000,0.04657209,b
2023-01-04 07:30:11,1255.30000,0.17367181,b
2023-01-04 07:30:11,1255.30000,0.14978654,b
2023-01-04 07:30:11,1255.30000,1.45145165,b
2023-01-04 07:30:12,1256.01000,0.31870977,b
2023-01-04 07:30:12,1256.17000,0.01404599,b
2023-01-04 07:30:54,1254.93000,0.25000000,b
2023-01-04 07:30:54,1254.93000,0.26802479,b
2023-01-04 07:30:54,1254.94000,19.92876071,b
2023-01-04 07:30:54,1255.08000,0.89000000,b
2023-01-04 07:30:54,1255.09000,1.19751363,b
2023-01-04 07:30:54,1255.14000,0.48019674,b
2023-01-04 07:30:54,1255.17000,10.00000000,b
2023-01-04 07:30:54,1255.32000,3.74529542,b
2023-01-04 07:30:54,1255.34000,14.32923842,b
2023-01-04 07:30:54,1255.41000,8.46700000,b
2023-01-04 07:30:54,1255.42000,19.65312309,b
2023-01-04 07:35:31,1253.84000,0.01000000,b
2023-01-04 07:35:31,1253.32000,0.48019674,b
2023-01-04 07:35:31,1253.48000,0.48019674,b
2023-01-04 07:35:31,1253.48000,0.25000000,b
2023-01-04 07:36:22,1253.32000,0.09000000,b
2023-01-04 07:36:45,1253.19000,0.48019674,b
2023-01-04 07:36:45,1253.19000,0.25000000,b
2023-01-04 07:36:45,1253.46000,19.95232364,b
2023-01-04 07:36:45,1253.49000,10.00000000,b
2023-01-04 07:36:45,1253.57000,0.83260871,b
2023-01-04 07:36:45,1253.72000,10.22639774,b
2023-01-04 07:37:59,1253.12000,0.01964300,b
2023-01-04 07:38:47,1253.27000,0.08019204,b
2023-01-04 07:39:49,1252.49000,0.12000000,s
2023-01-04 07:42:52,1253.06000,0.02000000,s
2023-01-04 07:43:57,1253.04000,0.07980591,b
2023-01-04 07:46:47,1253.03000,0.04693423,s
2023-01-04 07:47:48,1251.68000,0.89000000,s
2023-01-04 07:47:48,1251.65000,0.11000000,s
2023-01-04 07:49:16,1251.41000,0.48019674,b
2023-01-04 07:49:16,1251.41000,0.25000000,b
2023-01-04 07:49:16,1251.42000,0.48019674,b
2023-01-04 07:49:16,1251.43000,0.24386057,b
2023-01-04 07:50:04,1251.52000,0.40688401,s
2023-01-04 07:50:48,1251.63000,0.10524853,b
2023-01-04 07:50:48,1251.76000,0.25000000,b
2023-01-04 07:50:48,1251.93000,0.25000000,b
2023-01-04 07:50:48,1251.94000,0.50000000,b
2023-01-04 07:50:48,1251.95000,2.93343384,b
2023-01-04 07:54:37,1251.37000,0.89000000,s
2023-01-04 07:54:37,1251.34000,9.11000000,s
2023-01-04 07:55:02,1251.32000,0.02000000,s
2023-01-04 07:57:57,1250.97000,0.00808000,s
2023-01-04 08:02:05,1251.39000,0.01178817,b
2023-01-04 08:02:33,1251.10000,0.01178817,s
2023-01-04 08:03:33,1251.70000,0.01838989,b
2023-01-04 08:09:01,1252.57000,0.06165144,s
2023-01-04 08:10:23,1252.39000,0.31122266,s
2023-01-04 08:10:57,1252.42000,0.03315106,s
2023-01-04 08:13:09,1252.64000,0.02426616,b
2023-01-04 08:15:11,1252.35000,4.48603442,s
2023-01-04 08:15:11,1252.35000,0.51391657,s
2023-01-04 08:15:11,1252.35000,0.31086539,s
2023-01-04 08:16:03,1251.55000,0.25000000,s
2023-01-04 08:16:03,1251.54000,3.65987828,s
2023-01-04 08:16:03,1251.52000,9.19447293,s
2023-01-04 08:16:03,1251.51000,9.78896803,s
2023-01-04 08:16:03,1251.51000,6.62568035,s
2023-01-04 08:16:03,1251.51000,1.84131965,s
2023-01-04 08:16:03,1251.45000,8.63968076,s
2023-01-04 08:16:28,1252.03000,0.25000000,b
2023-01-04 08:16:28,1252.04000,0.00558493,b
2023-01-04 08:26:52,1252.98000,0.65000000,s
2023-01-04 08:33:32,1252.89000,3.79069924,s
2023-01-04 08:33:32,1252.88000,0.20930076,s
2023-01-04 08:36:23,1252.85000,0.01100000,b
2023-01-04 08:36:45,1252.53000,0.01100000,s
2023-01-04 08:38:21,1252.68000,0.89000000,s
2023-01-04 08:38:21,1252.67000,8.10400000,s
2023-01-04 08:47:06,1253.35000,0.03144711,s
2023-01-04 08:47:06,1253.12000,0.25000000,s
2023-01-04 08:47:06,1253.10000,0.19855289,s
2023-01-04 08:47:15,1252.82000,0.04455947,s
2023-01-04 08:48:24,1254.02000,0.49652127,b
2023-01-04 09:05:19,1253.26000,0.11720600,b
2023-01-04 09:13:10,1252.98000,15.96194671,s
2023-01-04 09:14:18,1250.99000,0.89000000,s
2023-01-04 09:14:18,1250.84000,0.50000000,s
2023-01-04 09:14:18,1250.76000,3.17562891,s
2023-01-04 09:14:25,1251.04000,0.89000000,s
2023-01-04 09:14:25,1250.98000,0.50000000,s
2023-01-04 09:14:25,1250.86000,0.50000000,s
2023-01-04 09:14:25,1250.86000,1.07479902,s
2023-01-04 09:14:27,1251.04000,0.09761648,s
2023-01-04 09:14:42,1250.92000,0.25000000,s
2023-01-04 09:14:42,1250.91000,0.89000000,s
2023-01-04 09:14:42,1250.89000,0.25000000,s
2023-01-04 09:14:42,1250.88000,0.50000000,s
2023-01-04 09:14:42,1250.88000,0.83836864,s
2023-01-04 09:17:47,1250.45000,0.03382968,s
2023-01-04 09:21:01,1250.76000,0.07992838,s
2023-01-04 09:21:49,1250.73000,0.25000000,s
2023-01-04 09:36:47,1253.92000,0.01952261,s
2023-01-04 09:37:19,1254.22000,0.25000000,s
2023-01-04 09:37:19,1254.21000,0.08994100,s
2023-01-04 09:41:25,1254.04000,0.19009519,s
2023-01-04 09:44:52,1252.00000,1.00000000,s
2023-01-04 09:45:53,1252.00000,2.00000000,s
2023-01-04 09:46:21,1250.00000,0.08800000,s
2023-01-04 09:46:21,1249.93000,0.01406850,s
2023-01-04 09:46:21,1248.89000,0.32252850,s
2023-01-04 09:49:08,1251.28000,0.25000000,b
2023-01-04 09:49:08,1251.29000,0.14400000,b
2023-01-04 09:51:22,1250.84000,0.25000000,s
2023-01-04 09:51:22,1250.83000,0.50000000,s
2023-01-04 09:51:22,1250.81000,0.50000000,s
2023-01-04 09:51:22,1250.79000,0.32879000,s
2023-01-04 09:53:49,1250.56000,0.07996417,s
2023-01-04 09:53:49,1250.18000,0.50000000,s
2023-01-04 09:53:49,1250.17000,9.42003583,s
2023-01-04 09:57:11,1249.84000,0.25000000,s
2023-01-04 09:57:11,1249.83000,0.27388247,s
2023-01-04 09:57:11,1249.82000,0.25000000,s
2023-01-04 09:57:11,1249.81000,0.09835753,s
2023-01-04 09:59:53,1250.57000,0.30000125,b
2023-01-04 10:00:01,1250.47000,6.98898770,s
2023-01-04 10:00:01,1250.06000,4.50010000,s
2023-01-04 10:00:08,1249.00000,2.00000000,s
2023-01-04 10:00:10,1248.50000,9.65405413,s
2023-01-04 10:00:10,1248.47000,0.01670000,s
2023-01-04 10:00:10,1248.47000,0.00007460,s
2023-01-04 10:00:10,1247.69000,0.01409376,s
2023-01-04 10:00:10,1247.69000,0.08310624,s
2023-01-04 10:00:10,1247.69000,0.00009421,s
2023-01-04 10:00:10,1247.61000,0.03680000,s
2023-01-04 10:00:10,1247.61000,0.00004646,s
2023-01-04 10:00:10,1247.26000,0.01315354,s
2023-01-04 10:00:10,1247.26000,0.00013125,s
2023-01-04 10:00:10,1246.97000,0.79986875,s
2023-01-04 10:00:10,1246.97000,0.00013125,s
2023-01-04 10:00:10,1246.88000,0.02838353,s
2023-01-04 10:00:10,1246.86000,0.01100000,s
2023-01-04 10:00:10,1246.82000,0.00978522,s
2023-01-04 10:00:10,1246.82000,0.00021478,s
2023-01-04 10:00:10,1246.51000,0.00978522,s
2023-01-04 10:00:10,1246.51000,0.82655284,s
2023-01-04 10:00:10,1246.33000,0.01000000,s
2023-01-04 10:00:10,1245.91000,0.88030000,s
2023-01-04 10:00:10,1245.91000,0.01004925,s
2023-01-04 10:00:10,1245.90000,0.01680920,s
2023-01-04 10:00:10,1245.47000,0.02007275,s
2023-01-04 10:00:10,1245.45000,0.01411911,s
2023-01-04 10:00:10,1245.15000,3.92314133,s
2023-01-04 10:00:11,1246.27000,0.05890000,s
2023-01-04 10:00:11,1246.27000,0.74110000,s
2023-01-04 10:00:11,1245.00000,13.58330000,s
2023-01-04 10:00:11,1245.00000,7.54119799,s
2023-01-04 10:00:11,1245.01000,7.54119799,s
2023-01-04 10:00:11,1244.35000,1.00000000,s
2023-01-04 10:00:11,1243.95000,0.65220019,s
2023-01-04 10:00:11,1243.95000,0.65788715,s
2023-01-04 10:00:11,1243.94000,0.01331088,s
2023-01-04 10:00:11,1243.34000,0.01684381,s
2023-01-04 10:00:12,1244.36000,0.18951533,s
2023-01-04 10:00:12,1246.23000,0.06873712,b
2023-01-04 10:00:12,1245.98000,0.03206637,b
2023-01-04 10:00:12,1246.27000,0.01097882,b
2023-01-04 10:00:26,1246.60000,0.01090000,s
2023-01-04 10:01:14,1249.00000,0.01717281,b
2023-01-04 10:01:14,1249.19000,0.50000000,b
2023-01-04 10:01:14,1249.20000,0.25000000,b
2023-01-04 10:01:14,1249.25000,0.50000000,b
2023-01-04 10:01:14,1249.26000,0.89000000,b
2023-01-04 10:01:14,1249.29000,0.84282719,b
2023-01-04 10:01:28,1249.87000,0.01684381,b
2023-01-04 10:02:23,1251.67000,0.01409652,b
2023-01-04 10:02:32,1252.44000,0.01680920,b
2023-01-04 10:03:41,1249.61000,0.18247325,b
2023-01-04 10:03:43,1249.00000,0.01318416,s
2023-01-04 10:06:27,1247.00000,0.19312746,b
2023-01-04 10:07:42,1247.13000,0.07981967,b
2023-01-04 10:07:42,1247.13000,0.04105536,b
2023-01-04 10:07:42,1247.13000,0.04105536,b
2023-01-04 10:08:33,1246.47000,0.00647657,b
2023-01-04 10:08:36,1246.34000,0.25000000,b
2023-01-04 10:08:36,1246.34000,0.14526181,b
2023-01-04 10:08:53,1246.47000,0.25000000,b
2023-01-04 10:08:53,1246.48000,0.16557884,b
2023-01-04 10:09:14,1245.90000,0.01680921,s
2023-01-04 10:09:14,1245.45000,0.01411911,s
2023-01-04 10:09:28,1245.72000,0.14075553,s
2023-01-04 10:09:29,1245.72000,0.08660380,s
2023-01-04 10:11:18,1245.98000,0.01221010,s
2023-01-04 10:13:42,1245.80000,0.25000000,s
2023-01-04 10:13:42,1245.79000,0.48019674,s
2023-01-04 10:13:42,1245.73000,1.00000000,s
2023-01-04 10:13:42,1245.72000,5.00000000,s
2023-01-04 10:13:42,1245.71000,1.00000000,s
2023-01-04 10:13:42,1245.69000,2.16212198,s
2023-01-04 10:13:42,1245.69000,6.31587802,s
2023-01-04 10:13:42,1245.68000,1.00000000,s
2023-01-04 10:13:42,1245.65000,1.00000000,s
2023-01-04 10:13:42,1245.63000,20.07762253,s
2023-01-04 10:13:42,1245.58000,3.92610969,s
2023-01-04 10:13:42,1245.57000,0.80000000,s
2023-01-04 10:13:42,1245.55000,3.77098020,s
2023-01-04 10:13:42,1245.53000,2.66361747,s
2023-01-04 10:13:42,1245.48000,10.00000000,s
2023-01-04 10:13:42,1245.23000,4.50010000,s
2023-01-04 10:13:42,1245.03000,20.08729468,s
2023-01-04 10:13:42,1244.97000,2.44738533,s
2023-01-04 10:13:42,1244.93000,0.89105013,s
2023-01-04 10:13:42,1244.92000,1.95587751,s
2023-01-04 10:13:42,1244.90000,10.67285577,s
2023-01-04 10:14:36,1248.02000,0.04657209,b
2023-01-04 10:15:23,1248.66000,0.49833621,b
2023-01-04 10:28:24,1249.80000,0.25000000,b
2023-01-04 10:28:24,1249.80000,0.50000000,b
2023-01-04 10:29:29,1249.82000,0.25000000,s
2023-01-04 10:29:29,1249.81000,0.89000000,s
2023-01-04 10:29:29,1249.78000,1.00000000,s
2023-01-04 10:29:29,1249.77000,0.70850248,s
2023-01-04 10:29:29,1249.76000,2.15149752,s
2023-01-04 10:30:28,1250.26000,0.25000000,b
2023-01-04 10:30:28,1250.27000,0.53007400,b
2023-01-04 10:35:09,1251.67000,0.01409652,b
2023-01-04 10:35:21,1252.44000,0.01680921,b
2023-01-04 10:36:41,1253.62000,0.13677337,b
2023-01-04 10:42:40,1251.65000,0.24952896,s
2023-01-04 10:42:40,1251.64000,1.00000000,s
2023-01-04 10:42:40,1251.62000,0.89000000,s
2023-01-04 10:42:40,1251.59000,0.25000000,s
2023-01-04 10:42:40,1251.50000,1.00000000,s
2023-01-04 10:42:40,1251.49000,0.48019674,s
2023-01-04 10:42:40,1251.47000,0.80000000,s
2023-01-04 10:42:40,1251.37000,4.64305275,s
2023-01-04 10:42:40,1251.26000,10.00000000,s
2023-01-04 10:42:40,1251.25000,1.00000000,s
2023-01-04 10:42:40,1251.22000,3.75299354,s
2023-01-04 10:42:40,1251.19000,1.00000000,s
2023-01-04 10:42:40,1251.19000,28.38412794,s
2023-01-04 10:42:40,1250.78000,4.50010000,s
2023-01-04 10:42:40,1250.70000,2.44738533,s
2023-01-04 10:42:40,1250.66000,15.32121445,s
2023-01-04 10:43:03,1252.12000,0.01270650,b
2023-01-04 10:43:10,1251.49000,0.01270650,s
2023-01-04 10:46:34,1253.92000,0.01407121,b
2023-01-04 10:48:17,1254.13000,0.01268959,b
2023-01-04 10:48:25,1253.43000,0.01268959,s
2023-01-04 10:50:49,1254.50000,0.01331088,b
2023-01-04 10:50:49,1254.57000,0.01749047,b
2023-01-04 10:52:18,1255.00000,10.00000000,b
2023-01-04 10:52:18,1255.03000,0.01677460,b
2023-01-04 10:52:18,1255.13000,0.01100000,b
2023-01-04 10:52:19,1256.17000,0.01404599,b
2023-01-04 10:52:20,1256.61000,0.31848684,b
2023-01-04 10:52:40,1257.13000,0.25000000,b
2023-01-04 10:52:40,1257.14000,0.89000000,b
2023-01-04 10:52:40,1257.16000,2.83927593,b
2023-01-04 10:53:23,1256.44000,0.29527098,s
2023-01-04 10:53:23,1256.43000,0.25000000,s
2023-01-04 10:53:23,1256.41000,1.00000000,s
2023-01-04 10:53:23,1256.38000,5.00000000,s
2023-01-04 10:53:23,1256.37000,1.00000000,s
2023-01-04 10:53:23,1256.35000,0.89000000,s
2023-01-04 10:53:23,1256.27000,0.80000000,s
2023-01-04 10:53:23,1256.25000,2.18112198,s
2023-01-04 10:53:23,1256.25000,6.31887802,s
2023-01-04 10:53:23,1256.24000,0.48019674,s
2023-01-04 10:53:23,1256.24000,0.92546159,s
2023-01-04 10:53:23,1256.15000,10.00000000,s
2023-01-04 10:53:23,1256.15000,0.85907069,s
2023-01-04 10:53:26,1256.70000,0.01265823,b
2023-01-04 10:53:34,1256.39000,0.01265823,s
2023-01-04 10:53:44,1256.16000,1.00000000,s
2023-01-04 10:53:44,1256.14000,0.50000000,s
2023-01-04 10:53:44,1256.14000,0.50000000,s
2023-01-04 10:53:44,1256.10000,1.00000000,s
2023-01-04 10:53:44,1256.01000,0.25000000,s
2023-01-04 10:53:44,1255.87000,0.45000000,s
2023-01-04 10:54:07,1256.43000,0.89000000,b
2023-01-04 10:54:07,1256.46000,0.25000000,b
2023-01-04 10:54:07,1256.57000,0.74880000,b
2023-01-04 10:54:26,1256.84000,0.01663707,b
2023-01-04 10:55:25,1255.84000,0.25000000,b
2023-01-04 10:55:25,1255.84000,1.02000200,b
2023-01-04 10:55:25,1255.84000,0.24508246,b
2023-01-04 10:55:25,1255.84000,2.52561478,b
2023-01-04 10:55:25,1255.85000,17.07438522,b
2023-01-04 10:55:25,1255.85000,2.84005360,b
2023-01-04 10:55:25,1255.91000,0.89000000,b
2023-01-04 10:55:25,1255.92000,0.26926194,b
2023-01-04 10:55:36,1255.50000,0.03434714,b
2023-01-04 10:55:45,1256.07000,0.00001257,b
2023-01-04 10:55:56,1255.40000,0.24272696,s
2023-01-04 10:55:56,1255.39000,0.25000000,s
2023-01-04 10:55:56,1255.34000,0.89000000,s
2023-01-04 10:55:56,1255.29000,2.51618304,s
2023-01-04 10:56:02,1255.35000,0.02478088,s
2023-01-04 10:58:30,1255.45000,0.01267648,b
2023-01-04 10:58:32,1255.14000,0.01267648,s
2023-01-04 10:59:20,1255.82000,1.00000000,b
2023-01-04 11:02:25,1254.90000,0.23906287,b
2023-01-04 11:04:42,1254.02000,0.01071046,b
2023-01-04 11:04:45,1254.09000,0.01239696,b
2023-01-04 11:04:47,1253.82000,0.01114962,b
2023-01-04 11:18:52,1255.71000,0.19608312,b
2023-01-04 11:19:01,1255.28000,0.25000000,b
2023-01-04 11:19:02,1255.28000,0.89000000,b
2023-01-04 11:19:02,1255.28000,0.25000000,b
2023-01-04 11:19:02,1255.28000,0.76208539,b
2023-01-04 11:20:52,1254.82000,0.14201273,b
2023-01-04 11:27:21,1253.99000,0.03423706,b
2023-01-04 11:29:56,1254.00000,0.20000000,s
2023-01-04 11:32:20,1255.47000,0.03439972,b
2023-01-04 11:35:47,1253.98000,0.39065045,s
2023-01-04 11:37:09,1253.33000,0.02531000,s
2023-01-04 11:38:27,1253.53000,19.00000000,b
2023-01-04 11:47:38,1253.56000,0.25000000,b
2023-01-04 11:47:38,1253.56000,0.75000000,b
2023-01-04 11:57:45,1254.69000,0.10249487,b
2023-01-04 12:00:17,1254.37000,0.54523515,b
2023-01-04 12:01:21,1254.37000,0.25000000,b
2023-01-04 12:01:21,1254.38000,0.89000000,b
2023-01-04 12:01:21,1254.39000,1.76618304,b
2023-01-04 12:01:21,1254.40000,1.00000000,b
2023-01-04 12:01:21,1254.40000,1.09381696,b
2023-01-04 12:01:45,1253.73000,0.39468960,s
2023-01-04 12:04:09,1253.83000,0.25000000,b
2023-01-04 12:04:09,1253.84000,0.53609669,b
2023-01-04 12:06:25,1253.86000,0.25000000,b
2023-01-04 12:06:25,1253.87000,0.09208251,b
2023-01-04 12:15:12,1253.22000,0.01303233,s
2023-01-04 12:20:31,1254.50000,0.25000000,b
2023-01-04 12:20:31,1254.51000,4.33075200,b
2023-01-04 12:20:48,1253.66000,0.08093905,s
2023-01-04 12:26:45,1256.01000,0.03511471,s
2023-01-04 12:28:12,1256.25000,0.25000000,b
2023-01-04 12:28:12,1256.26000,0.33214000,b
2023-01-04 12:31:45,1257.61000,0.01674014,b
2023-01-04 12:31:45,1257.66000,0.03684646,b
2023-01-04 12:31:45,1257.66000,0.01328479,b
2023-01-04 12:31:45,1257.72000,0.02833811,b
2023-01-04 12:31:46,1258.40000,0.03000000,b
2023-01-04 12:31:46,1258.40000,0.00007492,b
2023-01-04 12:31:46,1258.42000,0.01392508,b
2023-01-04 12:31:46,1258.42000,0.00009578,b
2023-01-04 12:31:46,1258.68000,0.01100000,b
2023-01-04 12:31:46,1259.00000,0.50000000,b
2023-01-04 12:31:46,1259.00000,0.32970000,b
2023-01-04 12:31:46,1259.00000,0.17030000,b
2023-01-04 12:31:46,1259.59000,0.01900000,b
2023-01-04 12:31:46,1259.59000,0.00003439,b
2023-01-04 12:31:46,1259.66000,0.82952486,b
2023-01-04 12:31:46,1260.00000,10.00000000,b
2023-01-04 12:31:46,1260.20000,0.01670568,b
2023-01-04 12:31:46,1260.30000,0.02000000,b
2023-01-04 12:31:46,1260.53000,0.18790000,b
2023-01-04 12:31:46,1260.53000,0.61210000,b
2023-01-04 12:31:46,1260.68000,0.01399571,b
2023-01-04 12:31:46,1260.92000,0.04758431,b
2023-01-04 12:31:46,1261.12000,0.07253596,b
2023-01-04 12:31:46,1261.13000,0.01324084,b
2023-01-04 12:31:47,1261.96000,0.10800000,b
2023-01-04 12:31:47,1262.50000,0.02000000,b
2023-01-04 12:31:47,1262.49000,0.31596186,b
2023-01-04 12:31:47,1262.49000,0.12800000,b
2023-01-04 12:31:47,1262.49000,0.31596186,b
2023-01-04 12:31:47,1262.49000,0.12800000,b
2023-01-04 12:31:47,1261.96000,3.00000000,s
2023-01-04 12:31:49,1261.36000,0.80000000,s
2023-01-04 12:31:49,1260.79000,0.22373610,s
2023-01-04 12:31:49,1260.78000,0.89000000,s
2023-01-04 12:31:50,1259.94000,0.13131996,b
2023-01-04 12:31:50,1259.94000,0.33018699,b
2023-01-04 12:31:50,1259.92000,0.06706258,b
2023-01-04 12:31:51,1259.38000,0.25146504,b
2023-01-04 12:31:51,1259.38000,0.22234532,b
