date,price,returns,ma,std,bollup,bolldown,shift,position,strategy,creturns,cstrategy
2019-03-08,135.1270751953125,-0.021288021358180524,135.08147076816894,7.278949128353817,149.63936902487657,120.52357251146131,138.0345001220703,1,-0.021288021358180524,0.3022206217282167,12.14498883088706
2019-03-09,137.96533203125,0.020786802993453885,135.3561242217957,7.147940813286169,149.65200584836805,121.06024259522337,135.1270751953125,1,0.020786802993453885,0.3085685704597463,12.400086467847126
2019-03-10,136.75868225097656,-0.00878450719304639,135.48970117695578,7.032952171548034,149.55560552005184,121.42379683385971,137.96533203125,1,-0.00878450719304639,0.3058698185902534,12.291634863436748
2019-03-11,133.8340301513672,-0.02161747792336851,135.33201822213783,7.003468617599295,149.33895545733643,121.32508098693924,136.75868225097656,-1,-0.02161747792336851,0.2993286411496472,12.028772168949757
2019-03-12,134.44288635253906,0.004539020758450401,135.24733899646176,6.604199320341916,148.4557376371456,122.03894035577792,133.8340301513672,-1,-0.004539020758450401,0.3006903882265767,11.974297047757073
2019-03-13,133.26307678222656,-0.008814276640802787,135.0583616427251,6.415540069826487,147.88944178237807,122.22728150307212,134.44288635253906,-1,0.008814276640802787,0.2980516662580492,12.08030833457281
2019-03-14,133.7115936279297,0.003359998661882743,134.9300980222684,5.858258394546827,146.64661481136204,123.21358123317474,133.26307678222656,-1,-0.003359998661882743,0.29905480378447047,12.039786629294056
2019-03-15,137.69178771972656,0.02933257093380497,135.193116088693,2.776677592545379,140.74647127378375,129.63976090360222,133.7115936279297,1,-0.02933257093380497,0.30795677055377385,11.691757974847691
2019-03-16,142.39817810058594,0.03360943962961803,135.87931247077802,3.15141199315155,142.18213645708113,129.5764884844749,137.69178771972656,1,0.03360943962961803,0.31848292325073063,12.09138948649721
2019-03-17,140.00054931640625,-0.01698085836834739,136.2718112179807,3.1627939523880833,142.59739912275688,129.94622331320454,142.39817810058594,1,-0.01698085836834739,0.31312046823732276,11.887800761836175
2019-03-18,139.37460327148438,-0.0044810505625141155,136.5673152230763,3.2184592063253983,143.00423363572708,130.1303968104255,140.00054931640625,1,-0.0044810505625141155,0.31172049859695883,11.834650099885033
2019-03-19,140.51919555664062,0.008178806892932216,136.94368477865385,3.364213048954331,143.6721108765625,130.2152586807452,139.37460327148438,1,0.008178806892932216,0.31428045478298045,11.931840325965652
2019-03-20,140.6863555908203,0.0011888816076838374,137.3001296179078,3.5007584655126665,144.30164654893312,130.29861268688248,140.51919555664062,1,0.0011888816076838374,0.3146543192315736,11.946034307284815
2019-03-21,136.6360626220703,-0.02921207030823411,137.23688514211375,3.500701596155709,144.23828833442516,130.23548194980233,140.6863555908203,-1,-0.02921207030823411,0.3055955716976115,11.602113686439626
2019-03-22,137.1814422607422,0.003983531732952017,137.2316048676974,3.4582067742438665,144.14801841618512,130.31519131920967,136.6360626220703,-1,-0.003983531732952017,0.306815349253213,11.555988230504314
2019-03-23,138.2398681640625,0.007685905727931749,137.3276299435417,3.307390569870072,143.94241108328183,130.71284880380156,137.1814422607422,1,-0.007685905727931749,0.3091825886394896,11.467510445882048
2019-03-24,136.98692321777344,-0.009104881073740124,137.29518168394472,2.4946901460013606,142.28456197594744,132.305801391942,138.2398681640625,-1,-0.009104881073740124,0.30638029457583593,11.363574009523235
2019-03-25,135.03102111816406,-0.014380932205103378,137.07954734434657,2.5515607816738055,142.18266890769416,131.97642578099897,136.98692321777344,-1,0.014380932205103378,0.3020057904453419,11.528173507329322
2019-03-26,135.46035766601562,0.00317449606218045,136.92533880355313,2.560167235503346,142.04567327455982,131.80500433254645,135.03102111816406,-1,-0.00317449606218045,0.30296602996976585,11.4916353916625
2019-03-27,140.9881591796875,0.03999687523852866,137.3122740774707,2.6944985385057953,142.7012711544823,131.9232770004591,135.46035766601562,1,-0.03999687523852866,0.3153293228763679,11.041076423574708
2019-03-28,139.41647338867188,-0.011210244538472568,137.5126740118708,2.6818744745769036,142.87642296102462,132.148925062717,140.9881591796875,1,-0.011210244538472568,0.31181414387737316,10.917994435460132
2019-03-29,142.49742126464844,0.02185823829216405,137.9874118454687,2.9030058329374677,143.79342351134363,132.18140017959377,139.41647338867188,1,0.02185823829216405,0.31870488713696066,11.159269881239613
2019-03-30,142.09268188476562,-0.002844369134978543,138.37838994444937,3.047964934773354,144.4743198139961,132.28246007490264,142.49742126464844,1,-0.002844369134978543,0.31779966080205124,11.12757389732921
2019-03-31,141.51409912109375,-0.004080181470280903,138.6770289136536,2.9754122045542517,144.6278533227621,132.7262045045451,142.09268188476562,1,-0.004080181470280903,0.31650562226606277,11.082263875918668
2019-04-01,141.830322265625,0.0022320769491301533,138.97734256622232,2.9153863325311287,144.80811523128457,133.14656990116006,141.51409912109375,1,0.0022320769491301533,0.31721287619875504,11.107027969059445
2019-04-02,163.9617462158203,0.14500171633408496,141.35680958046976,6.148592557396072,153.6539946952619,129.05962446567762,141.830322265625,1,0.14500171633408496,0.3667112664827977,12.840185878336147
2019-04-03,161.45880126953125,-0.015383136213701439,143.271284979428,7.5515205514649475,158.3743260823579,128.1682438764981,163.9617462158203,1,-0.015383136213701439,0.3611132649222251,12.644175045960095
2019-04-04,158.0525360107422,-0.021322525464717752,144.6790231728865,8.31664336792577,161.31230990873803,128.04573643703498,161.45880126953125,1,-0.021322525464717752,0.3534949278658321,12.377423318296744
2019-04-05,165.5148468017578,0.046133415409408775,146.6633873280171,9.752506435979619,166.16840019997636,127.15837445605787,158.0525360107422,1,0.046133415409408775,0.37018487844405756,12.961812420328089
2019-04-06,165.94720458984375,0.0026087935646482243,148.499941352953,10.871915392161506,170.243772137276,126.75611056862998,165.5148468017578,1,0.0026087935646482243,0.3711518751716601,12.995671259313994
2019-04-07,174.53164672851562,0.05043638867963944,150.97915138872088,12.591822454433501,176.16279629758787,125.79550647985388,165.94720458984375,1,0.05043638867963944,0.39035154656682186,13.667936804578925
2019-04-08,180.25881958007812,0.03228762286744609,153.7676912164692,14.515845682170557,182.7993825808103,124.73599985212807,174.53164672851562,1,0.03228762286744609,0.40316074662863327,14.116443640280874
2019-04-09,176.1145782470703,-0.023258908688500137,155.8959661717645,15.581502302267872,187.05897077630027,124.73296156722877,180.25881958007812,1,-0.023258908688500137,0.3938918773776481,13.791899469041926
2019-04-10,177.3374786376953,0.0069197801880923095,157.93801497804364,16.291702246028724,190.52141947010108,125.3546104859862,176.1145782470703,1,0.0069197801880923095,0.39662697480969245,13.887667345932222
2019-04-11,165.4970245361328,-0.06910136015494144,158.6579206502426,16.09943139409806,190.85678343843873,126.45905786204648,177.3374786376953,1,-0.06910136015494144,0.3701450177707617,12.960416721583233
2019-04-12,164.736328125,-0.004607031666957488,159.2368166002195,15.810035354982974,190.85688731018544,127.61674589025355,165.4970245361328,1,-0.004607031666957488,0.36844367004317496,12.900845001097457
2019-04-13,164.5133514404297,-0.0013544536714691,159.73934372785857,15.30726034690904,190.35386442167663,129.1248230340405,164.736328125,1,-0.0013544536714691,0.3679449679722218,12.883383232468516
2019-04-14,167.83851623535156,0.020010573573662066,160.51069349047697,14.588386419343067,189.6874663291631,131.33392065179083,164.5133514404297,1,0.020010573573662066,0.3753819184887452,13.143783813874233
2019-04-15,161.5741729736328,-0.038037991650510056,160.61197725077753,13.551599166702877,187.71517558418327,133.50877891737179,167.83851623535156,1,-0.038037991650510056,0.3613713013526963,12.653210044427448
2019-04-16,167.62344360351562,0.03675574396193725,161.2797359510383,12.900392452937785,187.08052085691386,135.47895104516275,161.5741729736328,1,0.03675574396193725,0.37490089435338053,13.12694102807905
2019-04-17,166.9507598876953,-0.004021138600747764,161.81983346881518,11.892664541718982,185.60516255225315,138.0345043853772,167.62344360351562,1,-0.004021138600747764,0.37339639282748116,13.074261765093567
2019-04-18,173.81402587890625,0.0402869928668733,162.96213750787146,11.160608439195416,185.2833543862623,140.64092062948063,166.9507598876953,1,0.0402869928668733,0.38874654017546323,13.611738421042405
2019-04-19,173.70843505859375,-0.0006076776924114132,163.98559441746406,10.071572294299063,184.12873900606218,143.84244982886594,173.81402587890625,1,-0.0006076776924114132,0.3885103793371004,13.603469383958144
2019-04-20,173.7512664794922,0.0002465403667002203,164.9156584233715,8.45774974202594,181.83115790742337,148.00015893931962,173.70843505859375,1,0.0002465403667002203,0.38860617463670794,13.60682360174651
2019-04-21,170.04652404785156,-0.02155270303000347,165.4043122923696,5.9865934786137815,177.37749924959718,153.43112533514204,173.7512664794922,1,-0.02155270303000347,0.38032027368447474,13.316697504949461
2019-04-22,171.87466430664062,0.01069344481499323,166.02053629372875,5.920755471527567,177.8620472367839,154.1790253506736,170.04652404785156,1,0.01069344481499323,0.38440903002600757,13.459862976629807
2019-04-23,171.4477996826172,-0.0024866700478856814,166.53741852124193,5.661696959940769,177.86081244112347,155.2140246013604,171.87466430664062,1,-0.0024866700478856814,0.38345431912236605,13.426434318763887
2019-04-24,165.8260955810547,-0.033339223005322965,166.46967347931934,5.065840681138596,176.60135484159653,156.33799211704215,171.4477996826172,-1,-0.033339223005322965,0.3708810068806072,12.986186960565757
2019-04-25,154.4593963623047,-0.07100836715913096,165.3258375634132,6.0769899368187135,177.47981743705063,153.17185768977575,165.8260955810547,-1,0.07100836715913096,0.3454586339037412,13.941843169612216
2019-04-26,156.3470916748047,0.012147227272884463,164.47071890735523,6.7096643079449025,177.89004752324504,151.05139029146542,154.4593963623047,-1,-0.012147227272884463,0.3496805890533852,13.773512875028754
2019-04-27,158.4349365234375,0.013265531566407671,163.89588248983924,6.960882861768532,177.8176482133763,149.9741167663022,156.3470916748047,-1,-0.013265531566407671,0.3543501918499663,13.59200645646524
2019-04-28,157.29507446289062,-0.007220517360957363,163.26723410632033,6.7415523215093645,176.75033874933905,149.7841294633016,158.4349365234375,-1,0.007220517360957363,0.3518008151234667,13.690502944923868
2019-04-29,155.20199584960938,-0.013396029037762242,162.49911617710976,6.867469781586775,176.2340557402833,148.7641766139362,157.29507446289062,-1,0.013396029037762242,0.34711950666683383,13.875135228563126
2019-04-30,162.16603088378906,0.043893224875928685,162.46739376822208,6.3582561083659455,175.18390598495398,149.75088155149018,155.20199584960938,-1,-0.043893224875928685,0.3626950306299239,13.279283388883218
2019-05-01,160.81834411621094,-0.008345261835194849,162.3103414204115,6.430680323370498,175.1717020671525,149.4489807736705,162.16603088378906,-1,0.008345261835194849,0.35968084023023056,13.390566181928179
2019-05-02,162.12278747558594,0.008078564952593681,162.29247913995192,6.461122013938016,175.21472316782794,149.3702351120759,160.81834411621094,-1,-0.008078564952593681,0.36259831389351926,13.282825404667497
2019-05-03,167.95240783691406,0.035326657069481814,162.83151996823403,6.4990028775162845,175.8295257232666,149.83351421320145,162.12278747558594,1,-0.035326657069481814,0.3756366445722045,12.821779145002042
2019-05-04,164.02658081054688,-0.02365215978092019,162.94533528654952,6.466037178514376,175.87740964357826,150.01326092952078,167.95240783691406,1,-0.02365215978092019,0.366856273332827,12.522074676683623
2019-05-05,163.45069885253906,-0.0035170840079819564,162.9934651499771,6.430709327280173,175.85488380453745,150.13204649541677,164.02658081054688,1,-0.0035170840079819564,0.3655682753269528,12.47811084565396
2019-05-06,172.65321350097656,0.054773627672836146,163.91344118340564,6.6391958985462,177.19183298049805,150.63504938631323,163.45069885253906,1,0.054773627672836146,0.3861503066814676,13.180646831416581
2019-05-07,169.7986602783203,-0.016671652620897717,164.47393824006417,6.710741378270088,177.89542099660434,151.052455483524,172.65321350097656,1,-0.016671652620897717,0.3797659100055201,12.962725269886528
2019-05-08,170.9481658935547,0.006747003273955023,165.0905313499204,6.547072564188898,178.1846764782982,151.99638622154262,169.7986602783203,1,0.006747003273955023,0.3823368551785291,13.05048052933352
2019-05-09,170.289306640625,-0.0038615927305600717,165.585652806178,6.352666827497719,178.29098646117342,152.88031915118256,170.9481658935547,1,-0.0038615927305600717,0.3808632729762651,13.000182067182813
2019-05-10,173.1427459716797,0.01661758110458052,166.3053759647972,6.309583384919738,178.92454273463667,153.68620919495774,170.289306640625,1,0.01661758110458052,0.38724517836013156,13.218018592289207
2019-05-11,194.30433654785156,0.11530929946414337,168.97194363937382,9.073902377715806,187.11974839480544,150.8241388839422,173.1427459716797,1,0.11530929946414337,0.4345744722965587,14.833531249827887
2019-05-12,187.3253173828125,-0.03657890442151652,170.7198839958918,10.179297482482111,191.07847896085602,150.36128903092757,194.30433654785156,1,-0.03657890442151652,0.41896543533588587,14.300740779388441
2019-05-13,196.84628295898438,0.04957636406673374,173.2081124685673,12.16673458194568,197.54158163245864,148.87464330467594,187.3253173828125,1,0.04957636406673374,0.4402597032072549,15.02758786325628
2019-05-14,217.14857482910156,0.09815866128280881,177.3929184076658,16.34209552619967,210.07710946006515,144.70872735526646,196.84628295898438,1,0.09815866128280881,0.4856671188759941,16.577500161916397
2019-05-15,247.15306091308594,0.12942602862763897,184.0367415034201,23.191582501429423,230.41990650627895,137.65357650056126,217.14857482910156,1,0.12942602862763897,0.5527741322249513,18.86809485408478
2019-05-16,264.010009765625,0.06597919369062284,191.65324324267772,30.030230217694694,251.7137036780671,131.59278280728833,247.15306091308594,1,0.06597919369062284,0.5904758108507301,20.154983669967223
2019-05-17,243.76458740234375,-0.07978406436593768,196.61622840074116,32.64041978981162,261.8970679803644,131.33538882111793,264.010009765625,1,-0.07978406436593768,0.5451955875872767,18.60941288844358
2019-05-18,234.59523010253906,-0.03834134987153774,200.23327618186474,33.74257717016527,267.71843052219526,132.7481218415342,243.76458740234375,1,-0.03834134987153774,0.5246877148312825,17.90940819238784
2019-05-19,261.2922058105469,0.1077777396035528,206.04841233697735,36.402701079267054,278.8538144955115,133.24301017844323,234.59523010253906,1,0.1077777396035528,0.5843972629368357,19.94750178554397
2019-05-20,251.86441040039062,-0.03674845483075086,210.41184072396908,37.750156953459864,285.91215463088884,134.91152681704935,261.2922058105469,1,-0.03674845483075086,0.5633113762907619,19.22776747431774
2019-05-21,255.21588134765625,0.013218891778740723,214.67889221193929,38.658115082907216,291.9951223777537,137.36266204612485,251.86441040039062,1,0.013218891778740723,0.5708071622531432,19.483624599858075
2019-05-22,244.69891357421875,-0.04208124990917853,217.5379418654897,38.42709257074673,294.3921270069832,140.68375672399623,255.21588134765625,1,-0.04208124990917853,0.5472852697338996,18.68074097465242
2019-05-23,245.96566772460938,0.005163433486280897,220.245344328263,38.157382048704214,296.56010842567144,143.93058023085456,244.69891357421875,1,0.005163433486280897,0.5501184489938998,18.777447191350987
2019-05-24,249.4849853515625,0.01420677033151081,223.03007204476773,37.346583187784724,297.72323842033717,148.3369056691983,245.96566772460938,1,0.01420677033151081,0.5579896351328695,19.04611802456537
2019-05-25,251.75987243652344,0.00907701164009792,225.76624351064925,36.041934124292275,297.8501117592338,153.68237526206468,249.4849853515625,1,0.00907701164009792,0.5630775702353251,19.21978686420183
2019-05-26,267.06964111328125,0.05903370646094202,229.69990042518563,35.67997929135663,301.0598590078989,158.33994184247237,251.75987243652344,1,0.05903370646094202,0.5973188782878909,20.388561252509913
2019-05-27,272.8626403808594,0.021459067244938276,233.81063756382125,34.74336899516788,303.297375554157,164.3238995734855,267.06964111328125,1,0.021459067244938276,0.6102753034735023,20.830808899642005
2019-05-28,271.7687072753906,-0.004017156123282436,237.42569182206594,32.99665184717551,303.41899551641694,171.43238812771494,272.8626403808594,1,-0.004017156123282436,0.6078286498862328,20.74729614231764
2019-05-29,269.4556884765625,-0.008547408058636635,240.47616769392278,30.078184785585616,300.632537265094,180.31979812275154,271.7687072753906,1,-0.008547408058636635,0.6026554306891141,20.570716261274136
2019-05-30,255.85894775390625,-0.05177764829809505,241.94119436630214,25.783517482774947,293.508229331852,190.37415940075226,269.4556884765625,1,-0.05177764829809505,0.5722454227115191,19.532717408604892
2019-05-31,268.1135559082031,0.046784299548876085,244.43380022743557,23.454742760255172,291.3432857479459,197.52431470692522,255.85894775390625,1,0.046784299548876085,0.5996536626225369,20.4682555249474
2019-06-01,265.3912658691406,-0.010205394797295481,246.4297493361694,18.915241272098637,284.2602318803667,208.59926679197213,268.1135559082031,1,-0.010205394797295481,0.593565081285741,20.260431165064503
2019-06-02,270.22552490234375,0.01805167571777563,248.69601367580503,14.254511293853781,277.2050362635126,220.18699108809747,265.3912658691406,1,0.01805167571777563,0.6043772206626805,20.629486913962428
2019-06-03,252.60792541503906,-0.06741830298377091,249.06857669858923,11.105836866740669,271.28025043207055,226.85690296510788,270.22552490234375,1,-0.06741830298377091,0.5649742966911815,19.284528704666222
2019-06-04,241.3387908935547,-0.04563686711892194,248.3324066219193,11.452212331482972,271.2368312848852,225.42798195895335,252.60792541503906,-1,-0.04563686711892194,0.5397701335987796,18.424223360725605
2019-06-05,247.05101013183594,0.023393116396565678,248.21036886095897,11.5231310016841,271.2566308643272,225.16410685759075,241.3387908935547,-1,-0.023393116396565678,0.5525458889175858,17.998225494635662
2019-06-06,249.47433471679688,0.009761208975581312,248.33074656151496,11.271522699367159,270.87379196024926,225.78770116278065,247.05101013183594,1,-0.009761208975581312,0.5579658142853005,17.82339571755124
2019-06-07,250.93035888671875,0.005819402965670356,248.57832868772485,10.151836580795912,268.8820018493167,228.27465552613302,249.47433471679688,1,0.005819402965670356,0.5612223084353373,17.927419624396396
2019-06-08,245.73809814453125,-0.02090911888960156,248.30783054075403,10.408061100669352,269.12395274209274,227.4917083394153,250.93035888671875,-1,-0.02090911888960156,0.5496094746090239,17.556464760515233
2019-06-09,233.08670043945312,-0.052855837867735546,246.85819910253488,11.610850246021482,270.07989959457785,223.6364986104919,245.73809814453125,-1,0.052855837867735546,0.5213137886805513,18.509388361740456
2019-06-10,247.52012634277344,0.060081408017028715,246.92123979208142,11.744199270613887,270.4096383333092,223.43284125085364,233.08670043945312,1,-0.060081408017028715,0.5535950982838612,17.43006649251598
2019-06-11,245.78182983398438,-0.0070476254228265915,246.81272455797694,11.696509022270677,270.2057426025183,223.41970651343559,247.52012634277344,-1,-0.0070476254228265915,0.5497072834186695,17.30765776487198
2019-06-12,260.9032897949219,0.05970552963621676,248.15468315197168,11.560395060761673,271.27547327349504,225.03389303044833,245.78182983398438,1,-0.05970552963621676,0.5835274266003921,16.304538738987564
2019-06-13,256.1687927246094,-0.018313227686009185,248.91793168269908,11.463791872145872,271.8455154269908,225.99034793840733,260.9032897949219,1,-0.018313227686009185,0.5729384114375012,16.00866745674651
2019-06-14,264.08746337890625,0.030443775169428373,250.36264898709976,11.54613527809368,273.45491954328713,227.2703784309124,256.1687927246094,1,0.030443775169428373,0.5906490409685814,16.503526193659148
2019-06-15,269.0193176269531,0.01850284080699039,252.1394745718477,11.645459713387622,275.43039399862295,228.84855514507245,264.08746337890625,1,0.01850284080699039,0.6016794584845625,16.811730849512767
2019-06-16,269.22320556640625,0.000757606247813896,253.76649657132947,11.408415834199522,276.58332823972853,230.94966490293044,269.0193176269531,1,0.000757606247813896,0.6021354673172509,16.824472347750824
2019-06-17,274.3511047363281,0.018867894226794888,255.7269354441865,11.601077703706471,278.9290908515994,232.52478003677356,269.22320556640625,1,0.018867894226794888,0.613604352239487,17.14492837086702
2019-06-18,265.0518493652344,-0.03448322540792721,256.6150224842863,11.38839691734113,279.3918163189686,233.83822864960408,274.3511047363281,1,-0.03448322540792721,0.5928059538741022,16.563793232398993
2019-06-19,269.4317932128906,0.01638980707900091,257.83566731558193,11.741098749502175,281.3178648145863,234.3534698165776,265.0518493652344,1,0.01638980707900091,0.6026019873548837,16.837507543149286
2019-06-20,271.69500732421875,0.008364868661779268,259.1556044592616,11.940723961952468,283.03705238316655,235.27415653535667,269.4317932128906,1,0.008364868661779268,0.6076638150814221,16.978941797128137
2019-06-21,294.9102783203125,0.08199102822191005,262.5608114936474,14.519401544595008,291.59961458283743,233.52200840445738,271.69500732421875,1,0.08199102822191005,0.6595863008148501,18.429725670299796
2019-06-22,309.38031005859375,0.04790012820901328,267.01981135697565,18.276314795897918,303.5724409487715,230.46718176517982,294.9102783203125,1,0.04790012820901328,0.691949481783945,19.333996341691613
2019-06-23,307.8277893066406,-0.005030796024654472,270.9062854474199,20.93702203402468,312.78032951546925,229.03224137937056,309.38031005859375,1,-0.005030796024654472,0.6884771666596589,19.236975201164032
2019-06-24,310.4246826171875,0.008400802911794134,274.66994232073114,22.68833926845644,320.04662085764403,229.29326378381825,307.8277893066406,1,0.008400802911794134,0.6942852899372546,19.39926195353159
2019-06-25,318.1263122558594,0.02450720837702679,278.8086442193148,24.84603546876709,328.50071515684897,229.11657328178057,310.4246826171875,1,0.02450720837702679,0.7115104929127174,19.880557221581917
2019-06-26,336.753173828125,0.056901727859838915,284.3271708487253,28.34780914841842,341.0227891455621,227.63155255188846,318.1263122558594,1,0.056901727859838915,0.7531706981460415,21.044599217102494
2019-06-27,294.26763916015625,-0.13486054961297939,285.27388211648065,28.064373773310294,341.40262966310127,229.14513456986006,336.753173828125,1,-0.13486054961297939,0.6581489959205601,18.389565444301144
2019-06-28,311.2261047363281,0.05602998238788418,287.7455223659899,28.02227338677727,343.79006913954447,231.70097559243538,294.26763916015625,1,0.05602998238788418,0.6960777233985971,19.44934494787819
2019-06-29,320.05889892578125,0.0279853650997069,290.8229868002558,27.013664794199567,344.85031638865496,236.79565721185668,311.2261047363281,1,0.0279853650997069,0.7158328505459544,20.001329689613886
2019-06-30,290.69598388671875,-0.09622704584979991,290.81089128468085,25.56301532429831,341.93692193327746,239.68486063608424,320.05889892578125,-1,-0.09622704584979991,0.6501607531810725,18.16636323089155
2019-07-01,293.64111328125,0.010080326398503488,291.08043623673507,23.674850920039198,338.4301380768135,243.73073439665666,290.69598388671875,1,-0.010080326398503488,0.6567477294432225,17.984160235727906
2019-07-02,291.596435546875,-0.0069875422650932,291.129579028177,22.708045405112028,336.545669838401,245.71348821795291,293.64111328125,1,-0.0069875422650932,0.652174672746602,17.858933180175214
2019-07-03,303.0999755859375,0.03869192723223078,292.26961679558275,21.312464244413782,334.8945452844103,249.6446883067552,291.596435546875,1,0.03869192723223078,0.677903099249254,18.563471809077832
2019-07-04,284.5232238769531,-0.0632478227821197,291.53186508904656,20.307235462769444,332.1463360145855,250.91739416350768,303.0999755859375,-1,-0.0632478227821197,0.6363549680322858,17.425731675686777
2019-07-05,287.9975280761719,0.01213701629650921,291.1952615640109,19.492525643845667,330.1803128517022,252.21021027631954,284.5232238769531,-1,-0.01213701629650921,0.6441254786693521,17.215513577150585
2019-07-06,287.547119140625,-0.0015651575587501843,290.84781942845035,18.617591461158817,328.08300235076797,253.61263650613273,287.9975280761719,-1,0.0015651575587501843,0.643118109359122,17.242479665937534
2019-07-07,305.7005615234375,0.06121932626833005,292.2623662946396,17.996776975164657,328.25592024496893,256.2688123443103,287.547119140625,1,-0.06121932626833005,0.6837194813307346,16.21856803295738
2019-07-08,313.25140380859375,0.024400009458355736,294.26132224834953,16.56533056017872,327.391983368707,261.1306611279921,305.7005615234375,1,0.024400009458355736,0.700607438438466,16.619168701460076
2019-07-09,308.8810119628906,-0.014049947014450477,295.6536736497344,14.994623234572837,325.64292011888006,265.66442718058875,313.25140380859375,1,-0.014049947014450477,0.6908327686404612,16.387302926902827
2019-07-10,290.0023193359375,-0.06306720752508123,295.1154494293728,13.529290182344067,322.1740297940609,268.0568690646847,308.8810119628906,-1,-0.06306720752508123,0.6486093266330996,15.385717063868498
2019-07-11,268.70404052734375,-0.07627836783229187,292.60007715298906,15.481724523472188,323.56352619993345,261.63662810604467,290.0023193359375,-1,0.07627836783229187,0.6009743204437745,16.605234608350916
2019-07-12,276.2767028808594,0.02779235734627629,291.0454700794529,16.360385473906785,323.76624102726646,258.32469913163936,268.70404052734375,-1,-0.02779235734627629,0.6179110795744622,16.150090060588667
2019-07-13,269.45880126953125,-0.02498740249460189,288.9895968594604,17.600498658286032,324.19059417603245,253.78859954288833,276.2767028808594,-1,0.02498740249460189,0.6026623926560254,16.55872293703735
2019-07-14,227.57806396484375,-0.16892218983852428,283.14087944092546,23.357599518440043,329.85607847780557,236.42568040404538,269.45880126953125,-1,0.16892218983852428,0.5089933596486579,19.60599169987512
2019-07-15,229.7760009765625,0.009611607728800348,278.05851006336707,26.668436722461774,331.3953835082906,224.7216366184435,227.57806396484375,-1,-0.009611607728800348,0.5139091908337922,19.418449334156072
2019-07-16,199.1886749267578,-0.14285243481132873,270.5470971932138,31.207481684124637,332.9620605614631,208.1321338249645,229.7760009765625,-1,0.14285243481132873,0.4454986174352767,22.4003379449611
2019-07-17,211.48497009277344,0.059901441813070895,264.92213270745754,34.864382997510745,334.650898702479,195.19336671243605,199.1886749267578,-1,-0.059901441813070895,0.47300009309924357,21.097923087447054
2019-07-18,226.566162109375,0.06888307614139648,261.2691831266878,35.812796625577434,332.8947763778426,189.6435898755329,211.48497009277344,-1,-0.06888307614139648,0.5067301743658738,19.693557023817142
2019-07-19,221.3334197998047,-0.023366757241448596,257.46577709555606,35.97740785143763,329.42059279843136,185.5109613926808,226.566162109375,-1,0.023366757241448596,0.49502680084242506,20.15915010577319
2019-07-20,229.1192169189453,0.03457221451947454,254.76610469778362,36.68374983593015,328.13360436964393,181.3986050259233,221.3334197998047,-1,-0.03457221451947454,0.5124402499428024,19.474113490649906
2019-07-21,225.63076782226562,-0.01534257347389857,251.99131070963904,37.16363087885482,326.31857246734864,177.6640489519294,229.1192169189453,-1,0.01534257347389857,0.5046381033090362,19.775200324997822
2019-07-22,217.5600128173828,-0.03642515904659033,248.7121394818051,37.83456613658326,324.38127175497164,173.04300720863858,225.63076782226562,-1,0.03642515904659033,0.48658732709067837,20.50879467870612
2019-07-23,212.728515625,-0.022457955251069656,245.28512768591892,37.709961251440625,320.70505018880016,169.8652051830377,217.5600128173828,-1,0.022457955251069656,0.47578136475300825,20.97459111233516
2019-07-24,217.04637145996094,0.020094245857228053,242.5957223310658,37.91599526846869,318.42771286800314,166.7637317941284,212.728515625,-1,-0.020094245857228053,0.4854385342957408,20.557328847082207
2019-07-25,219.6179962158203,0.011778632183465863,240.40736746294718,37.51275780051157,315.43288306397034,165.38185186192402,217.04637145996094,-1,-0.011778632183465863,0.49119014278311557,20.316612072098312
2019-07-26,219.62960815429688,5.287194904980223e-05,238.42853324307572,36.79952342879432,312.02758010066435,164.8294863854871,219.6179962158203,-1,-5.287194904980223e-05,0.49121611364987766,20.315537921616432
2019-07-27,207.40830993652344,-0.05725316601856551,235.4742262614993,34.69607566825317,304.86637759800567,166.08207492499295,219.62960815429688,-1,0.05725316601856551,0.4638823736102682,21.51260783395767
2019-07-28,211.18655395507812,0.01805252263086918,233.1611146132687,30.54482115645451,294.2507569261777,172.0714723003597,207.40830993652344,-1,-0.01805252263086918,0.47233266571255833,21.127735405529048
2019-07-29,211.26805114746094,0.00038582698547711005,231.07606094985843,25.391131302463947,281.85832355478635,180.29379834493054,211.18655395507812,-1,-0.00038582698547711005,0.4725149395619363,21.119585327428712
2019-07-30,210.52259826660156,-0.0035347092594205046,229.11858831335778,21.331563387761143,271.78171508888005,186.4554615378355,211.26805114746094,-1,0.0035347092594205046,0.4708476849958416,21.194369012669718
2019-07-31,218.65414428710938,0.03789822911044429,228.12197459657224,18.79408914431364,265.71015288519953,190.53379630794495,210.52259826660156,-1,-0.03789822911044429,0.48903442433270194,20.40616997091797
2019-08-01,217.80844116210938,-0.0038752654251194684,227.13973331709957,14.031270033345404,255.20227338379038,199.07719325040875,218.65414428710938,-1,0.0038752654251194684,0.48714295347931763,20.485402720675555
2019-08-02,217.87156677246094,0.00028977969906197854,226.25705078903877,7.89519781924589,242.04744642753056,210.46665515054698,217.80844116210938,-1,-0.00028977969906197854,0.4872841380730036,20.47946732685984
2019-08-03,222.49034118652344,0.02097794433596586,225.89831654118018,7.63440204351979,241.16712062821975,210.6295124541406,217.87156677246094,-1,-0.02097794433596586,0.4976143318777813,20.054325097320852
